transaction_id,date,item,category,quantity,unit_price,payment_method
689,13-Mar-2025,Bagel,Food,1,2.95,Card
295,02/18/2025,Drip Coffee,Drinks,3,2.75,Cash
1268,02/20/2025,Cold Brew,Drinks,1,4.75,Card
1029,2025-02-11,Cappuccino,Drinks,1,4.25,Card
298,2025-02-25,Bagel,Food,1,2.95,Mobile
266,19-Jan-2025,Croissant,Food,3,3.25,Mobile
726,01-Jan-2025,Avocado Toast,Food,2,7.5,Card
783,2025-04-20,Drip Coffee,Drinks,3,,Cash
212,24-Mar-2025,Cappuccino,Drinks,1,4.25,Mobile
792,03/07/2025,,Drinks,1,4.25,Cash
291,2025-01-20,Cappuccino,Drinks,1,4.25,Card
627,02/01/2025,Latte,Drinks,1,4.5,Cash
285,03/14/2025,Croissant,Food,-2,3.25,Mobile
213,24-Apr-2025,Latte,Drinks,2,4.5,Cash
882,08-Feb-2025,Drip Coffee,Drinks,1,2.75,Mobile
623,03/16/2025,Latte,Drinks,2,4.5,Mobile
1420,15-Mar-2025,Avocado Toast,Food,1,7.5,Mobile
549,16-Jan-2025,Drip Coffee,Drinks,1,2.75,Card
1168,02/16/2025,Blueberry Muffin,Food,1,3.0,Cash
11,2025-02-03,Bagel,Food,1,2.95,Mobile
1373,11-Feb-2025,Avocado Toast,Food,1,7.5,Mobile
1193,03/29/2025,Drip Coffee,Drinks,1,2.75,Mobile
7,05-Feb-2025,Cappuccino,Drinks,2,4.25,Cash
75,2025-04-16,Latte,Drinks,2,4.5,Mobile
601,2025-01-14,Avocado Toast,Food,3,7.5,Card
1411,01/05/2025,Bagel,Food,1,2.95,Mobile
1003,2025-04-19,Cappuccino,Drinks,1,4.25,Mobile
226,2025-03-14,Bagel,Food,3,2.95,Mobile
497,29-Jan-2025,Drip Coffee,Drinks,2,2.75,Card
506,01-Mar-2025,Blueberry Muffin,Food,2,3.0,Mobile
698,2025-03-24,Cappuccino,Drinks,1,4.25,Mobile
1128,18-Apr-2025,Bagel,Food,-3,2.95,Card
1495,29-Mar-2025,Bagel,Food,1,2.95,Mobile
427,2025-01-18,Blueberry Muffin,Food,3,3.0,Cash
1263,2025-01-14,Cold Brew,Drinks,2,4.75,Cash
254,2025-02-02,Latte,Drinks,2,4.5,Mobile
619,01/19/2025,Bagel,Food,2,2.95,Mobile
141,04/27/2025,Bagel,Food,3,2.95,Cash
1490,16-Mar-2025,Cappuccino,Drinks,2,4.25,Card
80,25-Jan-2025,Latte,Drinks,2,4.5,Cash
281,01/11/2025,Croissant,Food,2,3.25,Cash
126,12-Apr-2025,Blueberry Muffin,Food,1,3.0,Mobile
21,01/09/2025,Cold Brew,Drinks,1,4.75,Mobile
607,01/05/2025,Drip Coffee,Drinks,1,2.75,Card
1343,14-Apr-2025,Blueberry Muffin,Food,1,,Cash
1045,02/24/2025,Latte,Drinks,2,4.5,Mobile
827,2025-02-09,Cold Brew,Drinks,3,4.75,Card
43,01-Feb-2025,Cold Brew,Drinks,3,4.75,Mobile
754,03/12/2025,Drip Coffee,Drinks,2,2.75,Mobile
292,2025-02-09,Cappuccino,Drinks,1,4.25,Cash
1067,2025-03-23,Blueberry Muffin,Food,1,3.0,Card
151,09-Mar-2025,Cappuccino,Drinks,3,4.25,Cash
1298,12-Feb-2025,Bagel,Food,3,2.95,Card
981,02/12/2025,Croissant,Food,2,3.25,Card
587,03/29/2025,Bagel,Food,1,2.95,Cash
934,09-Feb-2025,Bagel,Food,2,2.95,Mobile
377,03/24/2025,Avocado Toast,Food,1,7.5,Cash
1024,03/27/2025,Drip Coffee,Drinks,1,2.75,Mobile
1368,2025-01-17,Avocado Toast,Food,1,7.5,Mobile
1187,02/04/2025,Avocado Toast,Food,1,7.5,Card
839,01/21/2025,Croissant,Food,3,3.25,Card
137,2025-01-02,Latte,Drinks,-1,4.5,Card
826,01/13/2025,Blueberry Muffin,Food,2,3.0,Card
937,05-Feb-2025,Bagel,Food,3,2.95,Cash
1452,04/10/2025,Avocado Toast,Food,2,7.5,Cash
1119,05-Apr-2025,Blueberry Muffin,Food,1,3.0,Mobile
1264,2025-01-20,Bagel,Food,3,2.95,Cash
1236,01/13/2025,,Drinks,2,4.75,Card
547,01/28/2025,Blueberry Muffin,Food,1,3.0,Cash
96,03/18/2025,  BAGEL  ,Food,1,2.95,Card
843,04/18/2025,Cappuccino,Drinks,2,4.25,Mobile
78,2025-04-07,Bagel,Food,1,2.95,Card
874,2025-04-19,Bagel,Food,1,2.95,Card
183,2025-04-17,Croissant,Food,1,3.25,Card
721,2025-04-26,Avocado Toast,Food,3,7.5,Card
519,03/28/2025,Cappuccino,Drinks,2,4.25,Card
318,01/22/2025,Drip Coffee,Drinks,2,2.75,Cash
195,11-Feb-2025,Cappuccino,Drinks,1,4.25,Cash
1448,2025-01-21,Blueberry Muffin,Food,1,3.0,Cash
1010,2025-01-08,,Drinks,2,4.25,Card
879,04/04/2025,Bagel,Food,1,2.95,Mobile
666,2025-01-20,Drip Coffee,Drinks,2,2.75,Mobile
694,04/01/2025,Latte,Drinks,1,4.5,Card
371,03/01/2025,Cold Brew,Drinks,1,4.75,Card
693,01/02/2025,Cappuccino,Drinks,2,4.25,Cash
801,01/17/2025,Drip Coffee,Drinks,1,2.75,Cash
1437,04/06/2025,Drip Coffee,Drinks,3,2.75,Cash
617,2025-04-10,Cappuccino,Drinks,1,4.25,Cash
961,01/25/2025,Drip Coffee,Drinks,2,2.75,Mobile
1241,2025-01-12,Bagel,Food,1,2.95,Cash
603,2025-02-11,Blueberry Muffin,Food,2,3.0,Mobile
800,04/06/2025,Croissant,Food,1,3.25,Cash
956,2025-01-04,Cappuccino,Drinks,2,4.25,Mobile
1274,02/09/2025,Bagel,Food,3,2.95,Card
816,2025-03-27,Blueberry Muffin,Food,2,3.0,Card
93,03/29/2025,Bagel,Food,1,2.95,Cash
1152,24-Mar-2025,Croissant,Food,1,3.25,Cash
1123,2025-02-03,Bagel,Food,1,2.95,Mobile
1381,30-Mar-2025,Cappuccino,Drinks,3,4.25,Cash
234,01-Apr-2025,Cold Brew,Drinks,3,4.75,Cash
1380,2025-04-12,Cappuccino,Drinks,3,4.25,Mobile
342,01-Feb-2025,Blueberry Muffin,Food,1,3.0,Cash
92,2025-02-27,Latte,Drinks,2,4.5,Mobile
1209,23-Jan-2025,Croissant,Food,3,3.25,Cash
973,19-Feb-2025,Latte,Drinks,2,4.5,Mobile
357,11-Feb-2025,Avocado Toast,Food,1,7.5,Cash
722,02/12/2025,Avocado Toast,Food,2,7.5,Cash
715,2025-04-28,Avocado Toast,Food,2,7.5,Mobile
984,02/07/2025,Cappuccino,Drinks,1,4.25,Card
1279,2025-03-04,Croissant,Food,3,3.25,Mobile
804,27-Mar-2025,Cold Brew,Drinks,1,4.75,Cash
470,16-Mar-2025,Drip Coffee,Drinks,3,2.75,Cash
333,01/13/2025,Latte,Drinks,1,,Cash
1458,2025-04-15,Blueberry Muffin,Food,1,3.0,Cash
1101,04/27/2025,Blueberry Muffin,Food,2,3.0,Mobile
284,01/28/2025,Latte,Drinks,1,4.5,Mobile
688,03/26/2025,Cold Brew,Drinks,1,4.75,Mobile
361,01-Jan-2025,,Drinks,1,4.75,Card
1030,2025-01-14,Cold Brew,Drinks,1,4.75,Card
368,03-Feb-2025,Croissant,Food,2,3.25,Mobile
260,02/23/2025,Latte,Drinks,3,4.5,Card
794,03/09/2025,Croissant,Food,1,3.25,Mobile
1418,16-Mar-2025,Croissant,Food,2,3.25,Mobile
1092,04/21/2025,Cappuccino,Drinks,2,4.25,Card
300,02/18/2025,Cold Brew,Drinks,1,4.75,Mobile
102,17-Jan-2025,Croissant,Food,2,3.25,Mobile
1297,2025-01-08,Latte,Drinks,1,4.5,Mobile
1415,04/02/2025,,Drinks,2,2.75,Card
1303,03/29/2025,Croissant,Food,2,3.25,Card
581,03/02/2025,Cappuccino,Drinks,2,4.25,Card
222,02/05/2025,Bagel,Food,2,2.95,Cash
789,20-Jan-2025,Latte,Drinks,1,4.5,Mobile
1099,02/08/2025,Cappuccino,Drinks,2,4.25,Card
1224,2025-01-26,Avocado Toast,Food,1,7.5,Cash
1108,01/19/2025,Blueberry Muffin,Food,1,,Cash
640,11-Feb-2025,Bagel,Food,3,2.95,Mobile
588,10-Mar-2025,Drip Coffee,Drinks,3,2.75,Cash
1115,03/23/2025,Cold Brew,Drinks,1,4.75,Mobile
809,15-Jan-2025,Cappuccino,Drinks,2,4.25,Card
770,02/14/2025,Drip Coffee,Drinks,2,,Card
41,2025-01-10,Latte,Drinks,1,4.5,Mobile
1421,22-Jan-2025,  BAGEL  ,Food,1,2.95,Card
1269,29-Apr-2025,Avocado Toast,Food,3,7.5,Mobile
370,2025-02-08,Latte,Drinks,3,4.5,Mobile
1491,03/21/2025,Drip Coffee,Drinks,2,2.75,Cash
1149,19-Mar-2025,Avocado Toast,Food,2,7.5,Card
1114,2025-02-26,Bagel,Food,1,2.95,Mobile
590,2025-02-07,Bagel,Food,2,2.95,Mobile
1062,2025-01-28,,Drinks,1,4.5,Cash
111,03/02/2025,Drip Coffee,Drinks,1,2.75,Cash
1113,28-Apr-2025,Croissant,Food,1,3.25,Cash
1043,2025-02-06,Cold Brew,Drinks,1,4.75,Card
788,2025-04-16,Bagel,Food,1,2.95,Card
385,04/02/2025,Drip Coffee,Drinks,1,2.75,Mobile
580,2025-04-12,  BAGEL  ,Food,3,2.95,Cash
575,03-Feb-2025,Avocado Toast,Food,1,7.5,Mobile
797,04/28/2025,Avocado Toast,Food,1,7.5,Mobile
107,2025-02-27,Bagel,Food,1,2.95,Cash
273,2025-01-19,  COLD BREW  ,Drinks,3,4.75,Card
1073,02-Feb-2025,Cold Brew,Drinks,3,4.75,Mobile
690,05-Mar-2025,Avocado Toast,Food,1,7.5,Mobile
227,22-Apr-2025,,Food,3,3.25,Mobile
1367,17-Apr-2025,Drip Coffee,Drinks,1,2.75,Cash
645,17-Apr-2025,Drip Coffee,Drinks,2,2.75,Mobile
1117,24-Feb-2025,Bagel,Food,1,2.95,Mobile
1217,2025-01-27,Cold Brew,Drinks,-1,4.75,Card
104,2025-04-17,Cappuccino,Drinks,3,4.25,Cash
1110,03/15/2025,Blueberry Muffin,Food,3,3.0,Cash
86,2025-01-17,Croissant,Food,-3,3.25,Cash
366,04/17/2025,Avocado Toast,Food,3,7.5,Card
1285,01/15/2025,Blueberry Muffin,Food,1,3.0,Mobile
692,14-Mar-2025,Blueberry Muffin,Food,1,3.0,Cash
860,2025-01-22,Cappuccino,Drinks,1,4.25,Mobile
521,04/29/2025,Drip Coffee,Drinks,1,2.75,Mobile
710,2025-01-11,Latte,Drinks,1,4.5,Cash
1405,2025-01-19,Croissant,Food,1,3.25,Mobile
1265,25-Jan-2025,Cold Brew,Drinks,2,4.75,Mobile
1000,2025-04-09,Croissant,Food,1,3.25,Mobile
59,2025-02-28,Cold Brew,Drinks,1,4.75,Cash
718,01/29/2025,Bagel,Food,1,2.95,Mobile
443,2025-01-07,Latte,Drinks,2,,Cash
507,20-Apr-2025,Cappuccino,Drinks,1,4.25,Card
248,01/16/2025,Croissant,Food,3,3.25,Cash
744,2025-03-13,Avocado Toast,Food,1,7.5,Mobile
1320,17-Apr-2025,Bagel,Food,1,2.95,Card
1340,03/05/2025,Cappuccino,Drinks,1,4.25,Card
91,03/22/2025,Cappuccino,Drinks,1,4.25,Card
1302,01/08/2025,Bagel,Food,2,2.95,Mobile
536,2025-02-03,Cappuccino,Drinks,1,4.25,Mobile
912,2025-04-19,Drip Coffee,Drinks,-1,2.75,Cash
299,10-Feb-2025,Cold Brew,Drinks,2,4.75,Cash
499,2025-01-06,  DRIP COFFEE  ,Drinks,1,2.75,Card
173,29-Jan-2025,Bagel,Food,1,2.95,Mobile
793,2025-01-18,Bagel,Food,3,2.95,Card
1228,13-Apr-2025,Avocado Toast,Food,1,7.5,Card
1414,19-Mar-2025,Blueberry Muffin,Food,2,3.0,Card
642,14-Jan-2025,Latte,Drinks,2,4.5,Mobile
1061,03/04/2025,Cold Brew,Drinks,2,4.75,Mobile
1109,01/23/2025,Cappuccino,Drinks,1,4.25,Mobile
1127,2025-03-02,Croissant,Food,1,3.25,Card
42,01/17/2025,  DRIP COFFEE  ,Drinks,2,2.75,Cash
279,2025-03-12,,Drinks,2,4.5,Card
798,2025-02-28,Cappuccino,Drinks,-2,4.25,Cash
686,2025-03-17,Bagel,Food,2,2.95,Card
158,2025-01-15,Avocado Toast,Food,1,7.5,Mobile
466,14-Jan-2025,  BLUEBERRY MUFFIN  ,Food,3,3.0,Cash
1286,03/13/2025,Croissant,Food,2,3.25,Cash
1329,03-Jan-2025,,Food,1,3.25,Cash
128,29-Jan-2025,Blueberry Muffin,Food,2,3.0,Cash
306,13-Jan-2025,Cappuccino,Drinks,1,4.25,Card
449,2025-04-03,Cappuccino,Drinks,3,4.25,Cash
238,01/30/2025,Cold Brew,Drinks,3,4.75,Card
1011,03/10/2025,Cappuccino,Drinks,1,4.25,Card
929,02/23/2025,Bagel,Food,3,2.95,Mobile
1456,03/03/2025,Blueberry Muffin,Food,1,3.0,Cash
106,2025-02-13,Croissant,Food,2,3.25,Mobile
537,03/18/2025,Croissant,Food,3,3.25,Card
903,24-Apr-2025,Bagel,Food,1,2.95,Mobile
1178,27-Jan-2025,Avocado Toast,Food,1,7.5,Card
808,04/17/2025,Cappuccino,Drinks,1,4.25,Cash
905,2025-01-23,Bagel,Food,1,2.95,Cash
824,2025-03-05,Avocado Toast,Food,1,7.5,Cash
849,12-Mar-2025,Cold Brew,Drinks,1,4.75,Card
1137,04/21/2025,Cold Brew,Drinks,1,4.75,Card
759,03-Mar-2025,Cappuccino,Drinks,1,4.25,Card
455,28-Mar-2025,Bagel,Food,2,2.95,Mobile
1281,03/05/2025,  DRIP COFFEE  ,Drinks,1,2.75,Mobile
729,2025-03-24,Bagel,Food,1,2.95,Mobile
600,30-Jan-2025,Cappuccino,Drinks,3,4.25,Card
127,02/18/2025,Croissant,Food,2,3.25,Mobile
412,2025-02-20,Avocado Toast,Food,1,7.5,Cash
700,05-Mar-2025,Latte,Drinks,2,4.5,Mobile
283,01/22/2025,Latte,Drinks,3,4.5,Mobile
773,09-Apr-2025,Blueberry Muffin,Food,1,3.0,Card
73,17-Mar-2025,Cold Brew,Drinks,1,4.75,Mobile
1053,04/09/2025,Latte,Drinks,1,4.5,Mobile
1307,2025-03-24,Croissant,Food,1,3.25,Card
199,27-Feb-2025,Drip Coffee,Drinks,3,2.75,Cash
606,2025-01-28,,Food,1,3.25,Mobile
695,17-Mar-2025,Avocado Toast,Food,3,7.5,Card
918,06-Apr-2025,Croissant,Food,3,3.25,Card
662,2025-03-22,Latte,Drinks,2,4.5,Cash
164,2025-03-06,Latte,Drinks,1,4.5,Card
401,2025-02-03,Bagel,Food,3,2.95,Card
249,06-Apr-2025,Drip Coffee,Drinks,2,2.75,Mobile
165,03/18/2025,Cappuccino,Drinks,2,4.25,Cash
985,01/23/2025,Cold Brew,Drinks,1,4.75,Card
1334,2025-02-14,Latte,Drinks,1,4.5,Cash
1436,04-Feb-2025,Drip Coffee,Drinks,3,2.75,Cash
421,29-Jan-2025,Cold Brew,Drinks,3,4.75,Card
61,2025-03-04,Croissant,Food,2,3.25,Cash
69,06-Apr-2025,Bagel,Food,1,2.95,Card
609,16-Apr-2025,Drip Coffee,Drinks,2,2.75,Cash
1255,02/08/2025,Latte,Drinks,2,4.5,Cash
214,2025-01-10,Croissant,Food,2,3.25,Mobile
1449,11-Mar-2025,,Drinks,2,2.75,Mobile
796,2025-03-10,Blueberry Muffin,Food,1,,Cash
1425,19-Jan-2025,Croissant,Food,3,3.25,Card
258,29-Jan-2025,Drip Coffee,Drinks,3,2.75,Mobile
77,04/16/2025,Bagel,Food,2,2.95,Cash
904,04/13/2025,Blueberry Muffin,Food,2,3.0,Mobile
1020,2025-01-06,Cold Brew,Drinks,2,4.75,Cash
1172,02/24/2025,Cappuccino,Drinks,2,4.25,Cash
330,30-Apr-2025,Croissant,Food,3,3.25,Card
480,04/06/2025,Latte,Drinks,1,4.5,Mobile
1221,02/06/2025,Avocado Toast,Food,3,7.5,Card
432,19-Apr-2025,Croissant,Food,2,3.25,Card
535,19-Feb-2025,,Drinks,1,4.5,Cash
1013,04/02/2025,Cold Brew,Drinks,2,,Cash
1093,16-Jan-2025,Cappuccino,Drinks,1,4.25,Mobile
1097,26-Mar-2025,Cappuccino,Drinks,1,4.25,Cash
51,02/25/2025,Cold Brew,Drinks,1,4.75,Mobile
286,2025-04-16,Drip Coffee,Drinks,3,2.75,Mobile
1204,01/12/2025,Bagel,Food,3,2.95,Card
435,2025-02-12,Cappuccino,Drinks,-2,4.25,Card
1482,2025-03-04,Cappuccino,Drinks,3,4.25,Cash
554,03/12/2025,Croissant,Food,1,3.25,Cash
750,2025-02-18,Avocado Toast,Food,1,7.5,Card
866,12-Feb-2025,Latte,Drinks,1,4.5,Mobile
1429,04-Feb-2025,  LATTE  ,Drinks,2,4.5,Mobile
831,25-Feb-2025,Croissant,Food,1,3.25,Card
651,2025-04-26,Drip Coffee,Drinks,1,2.75,Cash
170,11-Jan-2025,Drip Coffee,Drinks,1,2.75,Mobile
982,2025-01-30,Cold Brew,Drinks,3,4.75,Mobile
924,13-Feb-2025,Latte,Drinks,2,4.5,Mobile
1398,04-Feb-2025,Cold Brew,Drinks,1,4.75,Cash
847,2025-03-29,Avocado Toast,Food,2,7.5,Mobile
1355,2025-03-24,Avocado Toast,Food,1,,Cash
863,24-Jan-2025,Cold Brew,Drinks,2,4.75,Cash
711,02/26/2025,Cold Brew,Drinks,3,4.75,Mobile
236,04/02/2025,Latte,Drinks,1,4.5,Card
1144,27-Feb-2025,Cold Brew,Drinks,3,4.75,Cash
1132,04/12/2025,  CAPPUCCINO  ,Drinks,1,4.25,Card
546,02/06/2025,Croissant,Food,1,3.25,Cash
1231,03/22/2025,Avocado Toast,Food,1,7.5,Mobile
927,01/11/2025,Avocado Toast,Food,2,7.5,Cash
544,03/29/2025,Blueberry Muffin,Food,2,,Cash
577,2025-03-23,Croissant,Food,1,3.25,Card
1023,22-Jan-2025,Croissant,Food,1,3.25,Cash
616,02/20/2025,Cold Brew,Drinks,2,4.75,Card
1260,2025-02-27,Avocado Toast,Food,3,7.5,Cash
363,01/08/2025,Avocado Toast,Food,2,7.5,Mobile
752,2025-01-17,  COLD BREW  ,Drinks,1,4.75,Cash
204,2025-03-07,Drip Coffee,Drinks,1,2.75,Card
1107,01/16/2025,Cappuccino,Drinks,1,4.25,Cash
1196,2025-01-27,Avocado Toast,Food,1,7.5,Card
697,2025-01-02,,Drinks,1,2.75,Card
146,16-Jan-2025,Blueberry Muffin,Food,3,3.0,Card
200,25-Mar-2025,Avocado Toast,Food,1,,Cash
524,17-Mar-2025,Bagel,Food,-2,2.95,Mobile
1160,01/19/2025,Cold Brew,Drinks,1,4.75,Mobile
1331,2025-02-26,Drip Coffee,Drinks,1,2.75,Cash
517,01-Jan-2025,Bagel,Food,2,2.95,Cash
1140,2025-02-06,Blueberry Muffin,Food,1,3.0,Cash
567,2025-04-08,Avocado Toast,Food,2,7.5,Cash
447,2025-02-22,Blueberry Muffin,Food,3,3.0,Cash
464,2025-03-13,Bagel,Food,1,2.95,Card
315,19-Feb-2025,Blueberry Muffin,Food,2,3.0,Card
356,23-Jan-2025,Avocado Toast,Food,1,7.5,Mobile
1056,04/06/2025,Drip Coffee,Drinks,-1,2.75,Cash
303,27-Feb-2025,Avocado Toast,Food,1,7.5,Cash
730,03/22/2025,Avocado Toast,Food,1,7.5,Card
1315,04/29/2025,Avocado Toast,Food,2,7.5,Cash
1148,29-Mar-2025,Avocado Toast,Food,2,7.5,Cash
1243,12-Apr-2025,Croissant,Food,1,3.25,Mobile
1261,03-Mar-2025,Blueberry Muffin,Food,3,3.0,Card
233,2025-02-01,Bagel,Food,1,2.95,Mobile
97,16-Apr-2025,Latte,Drinks,3,4.5,Cash
130,17-Feb-2025,Avocado Toast,Food,2,7.5,Mobile
557,2025-04-13,Cold Brew,Drinks,1,4.75,Card
943,02/09/2025,Cappuccino,Drinks,1,4.25,Card
1345,2025-03-01,Croissant,Food,2,3.25,Cash
1288,02-Feb-2025,Latte,Drinks,1,4.5,Card
895,25-Mar-2025,Cold Brew,Drinks,2,4.75,Card
65,2025-01-29,Cold Brew,Drinks,2,4.75,Mobile
811,20-Apr-2025,Avocado Toast,Food,1,7.5,Cash
970,2025-03-22,Bagel,Food,1,2.95,Cash
782,2025-03-04,Avocado Toast,Food,1,7.5,Cash
351,02-Jan-2025,Drip Coffee,Drinks,1,2.75,Mobile
857,03/17/2025,Drip Coffee,Drinks,3,2.75,Cash
891,28-Apr-2025,Croissant,Food,1,3.25,Cash
680,15-Feb-2025,Bagel,Food,2,2.95,Card
1387,04/12/2025,Bagel,Food,2,2.95,Card
563,2025-01-11,Avocado Toast,Food,1,7.5,Mobile
791,06-Apr-2025,Cappuccino,Drinks,2,4.25,Cash
1345,2025-03-01,Croissant,Food,2,3.25,Cash
350,2025-02-01,Cold Brew,Drinks,1,4.75,Mobile
262,2025-01-18,Cold Brew,Drinks,1,4.75,Mobile
1322,2025-03-05,Cappuccino,Drinks,1,4.25,Cash
802,01/26/2025,Avocado Toast,Food,1,7.5,Cash
346,2025-01-09,  LATTE  ,Drinks,2,4.5,Mobile
1469,02/24/2025,Blueberry Muffin,Food,1,3.0,Cash
1470,03-Jan-2025,Blueberry Muffin,Food,2,3.0,Card
1181,2025-04-08,Avocado Toast,Food,1,7.5,Cash
1240,2025-01-04,Cappuccino,Drinks,1,4.25,Cash
763,19-Feb-2025,Latte,Drinks,1,4.5,Mobile
121,19-Mar-2025,Croissant,Food,1,3.25,Mobile
1065,2025-04-17,Avocado Toast,Food,3,7.5,Mobile
559,2025-03-02,Cold Brew,Drinks,1,4.75,Mobile
270,04/07/2025,Cappuccino,Drinks,3,4.25,Mobile
947,04/08/2025,Cappuccino,Drinks,1,4.25,Mobile
465,29-Jan-2025,  CAPPUCCINO  ,Drinks,3,4.25,Mobile
220,2025-03-10,  BAGEL  ,Food,1,2.95,Cash
463,03/13/2025,Croissant,Food,2,3.25,Card
416,09-Feb-2025,Drip Coffee,Drinks,1,2.75,Card
853,16-Apr-2025,Avocado Toast,Food,1,7.5,Mobile
1446,2025-03-01,Croissant,Food,1,3.25,Card
193,2025-02-26,Avocado Toast,Food,3,7.5,Cash
353,2025-03-09,Avocado Toast,Food,1,7.5,Mobile
496,01/12/2025,Croissant,Food,2,3.25,Cash
493,2025-01-07,Cappuccino,Drinks,1,4.25,Cash
586,04/11/2025,Latte,Drinks,2,4.5,Card
1472,30-Mar-2025,Blueberry Muffin,Food,2,3.0,Mobile
1183,2025-04-07,Latte,Drinks,2,4.5,Mobile
1266,03/01/2025,Cappuccino,Drinks,1,4.25,Cash
166,2025-03-19,Cold Brew,Drinks,1,4.75,Mobile
244,01/24/2025,  CROISSANT  ,Food,3,3.25,Card
836,26-Mar-2025,Bagel,Food,1,2.95,Mobile
35,2025-03-14,Bagel,Food,2,2.95,Card
650,2025-01-23,Drip Coffee,Drinks,1,2.75,Cash
1295,2025-04-07,Avocado Toast,Food,1,7.5,Card
1142,10-Apr-2025,Blueberry Muffin,Food,3,3.0,Cash
187,04/22/2025,Latte,Drinks,2,4.5,Cash
1406,01/19/2025,Cold Brew,Drinks,1,4.75,Card
814,2025-02-13,Blueberry Muffin,Food,1,3.0,Mobile
50,25-Jan-2025,Avocado Toast,Food,2,,Mobile
648,27-Feb-2025,Cappuccino,Drinks,3,4.25,Mobile
395,2025-02-07,  CAPPUCCINO  ,Drinks,1,4.25,Card
819,26-Mar-2025,Cappuccino,Drinks,1,4.25,Cash
766,14-Feb-2025,Cappuccino,Drinks,1,4.25,Mobile
1098,01/06/2025,Blueberry Muffin,Food,1,3.0,Card
755,2025-02-05,  BAGEL  ,Food,2,2.95,Mobile
594,20-Jan-2025,Bagel,Food,2,2.95,Mobile
149,2025-04-29,Latte,Drinks,2,,Cash
291,2025-01-20,Cappuccino,Drinks,1,4.25,Card
384,08-Jan-2025,Latte,Drinks,-1,4.5,Card
433,03/06/2025,Bagel,Food,1,2.95,Card
336,03/31/2025,Croissant,Food,3,3.25,Cash
1410,01/10/2025,Avocado Toast,Food,3,7.5,Card
1032,05-Mar-2025,Croissant,Food,2,3.25,Card
274,30-Jan-2025,Cold Brew,Drinks,1,4.75,Cash
592,03/11/2025,,Food,1,3.25,Card
530,2025-03-08,,Drinks,2,4.5,Cash
199,27-Feb-2025,Drip Coffee,Drinks,3,2.75,Cash
431,2025-02-15,Cappuccino,Drinks,1,4.25,Cash
1035,27-Apr-2025,Latte,Drinks,2,4.5,Mobile
474,2025-03-11,Drip Coffee,Drinks,2,2.75,Mobile
1445,31-Mar-2025,Cold Brew,Drinks,1,4.75,Card
337,03/17/2025,Cappuccino,Drinks,1,,Cash
1103,2025-02-15,Cold Brew,Drinks,2,4.75,Cash
1153,11-Jan-2025,Blueberry Muffin,Food,1,3.0,Cash
1006,11-Apr-2025,  LATTE  ,Drinks,2,4.5,Mobile
190,01/09/2025,Drip Coffee,Drinks,1,2.75,Card
257,26-Mar-2025,Cappuccino,Drinks,3,4.25,Cash
232,2025-02-15,Blueberry Muffin,Food,2,3.0,Mobile
1055,22-Feb-2025,Croissant,Food,3,3.25,Cash
108,31-Jan-2025,Cold Brew,Drinks,3,4.75,Cash
1287,2025-02-06,Latte,Drinks,-1,4.5,Mobile
290,16-Mar-2025,Drip Coffee,Drinks,3,2.75,Card
953,27-Feb-2025,Croissant,Food,3,3.25,Cash
735,03/31/2025,,Drinks,1,4.5,Cash
98,2025-03-16,Croissant,Food,1,3.25,Cash
762,11-Jan-2025,Cold Brew,Drinks,3,4.75,Cash
85,01/30/2025,Cold Brew,Drinks,1,4.75,Card
676,27-Mar-2025,Blueberry Muffin,Food,-2,3.0,Mobile
1133,2025-03-18,Blueberry Muffin,Food,2,3.0,Card
147,02/09/2025,Croissant,Food,2,3.25,Card
825,03/17/2025,  LATTE  ,Drinks,1,4.5,Mobile
1432,04/25/2025,Latte,Drinks,2,4.5,Cash
528,04/13/2025,Blueberry Muffin,Food,2,3.0,Cash
225,2025-02-10,Blueberry Muffin,Food,2,3.0,Mobile
129,06-Jan-2025,Cappuccino,Drinks,1,4.25,Card
201,2025-04-10,Cappuccino,Drinks,1,4.25,Card
585,02/25/2025,Cold Brew,Drinks,3,4.75,Card
873,2025-04-25,Avocado Toast,Food,1,7.5,Cash
852,2025-04-21,Latte,Drinks,1,4.5,Mobile
1444,10-Mar-2025,Avocado Toast,Food,1,7.5,Cash
505,2025-02-10,Drip Coffee,Drinks,1,2.75,Card
490,25-Jan-2025,Croissant,Food,3,3.25,Mobile
1314,04/09/2025,Blueberry Muffin,Food,1,3.0,Mobile
1046,02/18/2025,Drip Coffee,Drinks,1,2.75,Cash
965,03/08/2025,Cappuccino,Drinks,3,4.25,Card
1487,26-Apr-2025,Cold Brew,Drinks,2,4.75,Mobile
1292,18-Jan-2025,Cold Brew,Drinks,1,4.75,Cash
932,2025-03-04,  CROISSANT  ,Food,1,3.25,Cash
673,28-Mar-2025,Cappuccino,Drinks,2,4.25,Card
331,2025-03-27,Bagel,Food,3,2.95,Card
995,2025-04-07,Cappuccino,Drinks,1,4.25,Mobile
1474,29-Apr-2025,Cappuccino,Drinks,1,4.25,Cash
481,2025-03-11,Blueberry Muffin,Food,2,3.0,Card
1396,04/27/2025,Croissant,Food,1,3.25,Card
319,2025-01-18,Latte,Drinks,2,4.5,Mobile
1,05-Apr-2025,Cappuccino,Drinks,1,4.25,Card
653,11-Jan-2025,,Food,2,7.5,Mobile
1464,2025-03-04,Bagel,Food,1,2.95,Cash
